name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year
Life Goes On,BE,BTS,2020-11-20,207481,1,0.00691,0.566,0.716,0.0,0.37,-5.733,0.0424,81.068,0.45,4,1,1,spotify:track:249gnXrbfmV8NG6jTEMSwD,2020
Where is love,I burn,(G)I-DLE,2021-01-11,177053,47,0.0115,0.728,0.915,0.0,0.114,-3.588,0.257,119.959,0.461,4,7,1,spotify:track:7iQCl9TotVdT5WVibKcd7I,2021
Peaches (feat. Daniel Caesar & Giveon),Justice,Justin Bieber,2021-03-19,198081,83,0.321,0.677,0.696,0.0,0.42,-6.181,0.119,90.03,0.464,4,0,1,spotify:track:4iJyoBOLtHqaGxP12qzhQI,2021
everythingoes,mono.,RM,2018-10-22,222493,0,0.143,0.467,0.722,2.91e-06,0.128,-5.819,0.0303,92.014,0.14,4,5,1,spotify:track:7DKYA93lgKbhxzqE2ojtCS,2018
Epiphany,Love Yourself 結 'Answer',BTS,2018-08-24,240361,0,0.29,0.509,0.558,0.0,0.131,-6.369,0.0276,135.879,0.327,4,2,0,spotify:track:7L8hkKW4hnemNfuOfEZcle,2018
HANN (Alone in winter),I burn,(G)I-DLE,2021-01-11,175040,54,0.814,0.474,0.429,0.0,0.105,-6.363,0.0349,179.855,0.303,3,3,0,spotify:track:2qYdsdgdeMLFzpLcMQWG2W,2021
Breath,Breath,GOT7,2020-11-23,187251,6,0.109,0.724,0.846,0.0,0.0958,-3.785,0.0538,129.959,0.64,4,9,0,spotify:track:2tVkFxyePqB0o4Y4SYKV0Q,2020
Moonlight,D-2,Agust D,2020-05-22,163015,0,0.273,0.689,0.729,0.0,0.059,-5.801,0.225,97.057,0.773,4,7,1,spotify:track:5uHrWZqndnheP1qtYr6xGC,2020
00:00 (Zero O’Clock),MAP OF THE SOUL : 7,BTS,2020-02-21,250295,0,0.0802,0.566,0.548,0.0,0.11,-6.456,0.0579,157.999,0.196,4,1,1,spotify:track:4AlihYDqxXshKhvh5tnMfP,2020
DAHLIA,I burn,(G)I-DLE,2021-01-11,190026,57,0.122,0.755,0.821,2.04e-06,0.127,-3.688,0.0416,101.997,0.448,4,1,0,spotify:track:2CxgY4VvTNA0bG2nVtmgPg,2021
LAST PIECE,Breath of Love: Last Piece,GOT7,2020-11-30,222119,7,0.0324,0.715,0.866,0.0,0.109,-5.505,0.148,98.034,0.688,4,3,0,spotify:track:6xrjIHbm6ga5J8HhOS2Rmn,2020
Daechwita,D-2,Agust D,2020-05-22,225668,1,0.0229,0.65,0.827,0.0,0.121,-4.014,0.0599,144.995,0.223,4,8,1,spotify:track:0H4ugk6rhnXmTl47ayy9O5,2020
Friends,MAP OF THE SOUL : 7,BTS,2020-02-21,199338,0,0.0668,0.55,0.747,0.0,0.0536,-5.211,0.0407,79.98,0.648,4,1,1,spotify:track:7w05lsU2VLSeiT8Nukrv5M,2020
Wish You Were Here,Wish You Were Here,CL,2021-02-26,221218,42,0.122,0.719,0.432,0.0501,0.107,-13.221,0.155,122.055,0.137,3,5,0,spotify:track:47jhKD8sm2I3Aoktj4G5J8,2021
Anti-Romantic,The Chaos Chapter: FREEZE,TOMORROW X TOGETHER,2021-05-31,215188,69,0.0509,0.641,0.489,0.0,0.071,-8.668,0.11,142.977,0.206,4,0,0,spotify:track:44tTqUi3xi7E28QLzHVdUA,2021
So Far Away,Agust D,Agust D,2016-08-16,358270,0,0.00927,0.485,0.828,0.0,0.325,-4.505,0.112,93.723,0.277,4,11,0,spotify:track:41sIKltzKnhFsDXWTKjO3R,2016
Butterfly,The Most Beautiful Moment in Life Pt.2,BTS,2015-11-30,238861,0,0.0149,0.448,0.776,0.0,0.12,-4.498,0.0571,149.806,0.294,4,6,1,spotify:track:6kX452oUUNojKWNNuc1nqx,2015
I'm Not Cool,I'm Not Cool,HyunA,2021-01-28,174173,63,0.0161,0.883,0.845,0.00157,0.29,-2.069,0.0585,116.004,0.656,4,11,1,spotify:track:5iIpbD34k4wnuRMZDNnuWf,2021
Eyes Off You,Phases - EP,PRETTYMUCH,2019-05-24,204266,65,0.511,0.631,0.512,0.0,0.0827,-9.675,0.0572,106.027,0.529,4,0,0,spotify:track:0VpEX8ib3wE7u8NOw4szU6,2019
forever rain,mono.,RM,2018-10-22,271805,0,0.0307,0.389,0.591,6.53e-05,0.392,-8.437,0.0622,138.902,0.252,4,7,1,spotify:track:5fCDWDX2Kv9jc1s7nZfzOi,2018
Mikrokosmos,MAP OF THE SOUL : PERSONA,BTS,2019-04-12,224225,0,0.125,0.58,0.858,0.0,0.0502,-5.212,0.114,174.039,0.475,3,8,1,spotify:track:5hnbE5BF2e8BCk9OMR1UVC,2019
MOON,I burn,(G)I-DLE,2021-01-11,200400,54,0.135,0.755,0.641,1.41e-05,0.127,-4.816,0.0363,95.963,0.546,4,9,0,spotify:track:3uOeutrLztSX6lU0b0et3B,2021
I CAN'T STOP ME,Eyes Wide Open,TWICE,2020-10-26,205493,74,0.121,0.657,0.88,0.0,0.463,-3.672,0.102,150.084,0.769,4,10,0,spotify:track:37ZtpRBkHcaq6hHy0X98zn,2020
LA DI DA,-77.82x-78.29,EVERGLOW,2020-09-21,210893,68,0.00108,0.477,0.85,0.0,0.0675,-1.486,0.0911,163.845,0.601,4,3,0,spotify:track:6mIjJONoUMvGPT9Kzrab3L,2020
Intro : Persona,MAP OF THE SOUL : PERSONA,BTS,2019-04-12,171023,0,0.0278,0.469,0.87,0.0,0.313,-4.475,0.342,86.622,0.652,4,9,0,spotify:track:2isSdmQfVv32j2haL6hk9x,2019
Older,Older,Sasha Alex Sloan,2018-11-09,191001,72,0.743,0.681,0.292,0.0,0.0974,-9.599,0.0483,64.002,0.162,4,11,1,spotify:track:52iLDrSoRtf9lcgFuLVfqE,2018
Celebrity,Celebrity,IU,2021-01-27,195546,61,0.191,0.73,0.784,0.0,0.0956,-2.62,0.0691,99.995,0.673,4,9,1,spotify:track:4RewTiGEGoO7FWNZUmp1f4,2021
WINTER FLOWER(Feat.RM),UNSTABLE MINDSET,Younha,2020-01-06,221133,61,0.118,0.564,0.796,0.0,0.0938,-3.698,0.0737,95.946,0.241,4,0,1,spotify:track:4Eefey3uN90Abhbr47zKmC,2020
The Truth Untold,Love Yourself 轉 'Tear',BTS,2018-05-18,242292,0,0.372,0.57,0.422,0.0,0.127,-7.561,0.0422,113.007,0.169,4,1,0,spotify:track:48XfojJC87VKLlUotYV0Gm,2018
Airplane,Hope World,j-hope,2018-03-02,197913,0,0.649,0.801,0.65,0.0,0.109,-7.855,0.0576,119.993,0.237,4,0,1,spotify:track:6gALSAMuXm5du6TuKGj6o7,2018
Don't (feat. RM),Fragile,eAeon,2021-04-30,205386,63,0.106,0.63,0.596,0.01,0.0983,-7.965,0.0328,106.935,0.275,4,4,0,spotify:track:6KE3Fs6LMzi4hJI3eFqyLC,2021
See the stars,Hotel Del Luna OST Part.8,Red Velvet,2019-08-10,222537,0,0.589,0.648,0.653,0.0,0.279,-3.797,0.0641,179.897,0.815,4,2,1,spotify:track:3Q3ln48NxbTeTjvHQbF3cM,2019
Filter,MAP OF THE SOUL : 7,BTS,2020-02-21,180220,0,0.0222,0.781,0.762,0.0,0.121,-5.188,0.0626,110.042,0.86,4,10,0,spotify:track:0ono6UCNVZ1XqOm6j78Blu,2020
Blue Side (Outro),Hope World,j-hope,2018-03-02,90539,0,0.0149,0.499,0.394,0.901,0.309,-10.202,0.0261,80.466,0.0812,4,9,0,spotify:track:2yAr91sJO2OQinZLghgnzr,2018
PARANOIA,PARANOIA,KANGDANIEL,2021-02-16,195333,58,0.0513,0.633,0.735,0.0,0.259,-3.042,0.0363,97.03,0.558,4,0,0,spotify:track:1Q6lzzQHM5dvtTCwcfeKDy,2021
Mmmh,KAI - The 1st Mini Album,KAI,2020-11-30,192346,72,0.202,0.659,0.718,1.01e-06,0.2,-5.607,0.0507,136.96,0.297,4,7,0,spotify:track:5dntGTbUtmUO239wQ0k3yM,2020
Heartbeat (BTS World Original Soundtrack),BTS WORLD (Original Soundtrack),Various Artists,2019-06-28,253303,17,0.39,0.437,0.716,0.0,0.208,-4.306,0.05,170.094,0.307,4,5,1,spotify:track:5EgYDyMDCi8X0zDydTF7Rb,2019
Panorama,One-reeler / Act IV,IZ*ONE,2020-12-07,222853,69,0.0429,0.726,0.963,0.00157,0.128,-1.111,0.0916,126.062,0.769,4,9,0,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,2020
Bicycle,Querencia,CHUNG HA,2021-02-15,179156,57,0.006,0.625,0.903,0.0,0.235,-2.519,0.0594,145.97,0.825,4,4,1,spotify:track:7wDVvxMUdW5MtJUqFtuXUz,2021
Without Me,Without Me,Halsey,2018-10-04,201660,76,0.297,0.752,0.488,9.11e-06,0.0936,-7.05,0.0705,136.041,0.533,4,6,1,spotify:track:5p7ujcrUXASCNwRaWNHR1C,2018
ON,MAP OF THE SOUL : 7,BTS,2020-02-21,246380,1,0.118,0.583,0.817,0.0,0.338,-5.146,0.0987,105.936,0.438,4,9,0,spotify:track:2QyuXBcV1LJ2rq01KhreMF,2020
willow,evermore,Taylor Swift,2020-12-11,214706,83,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,4,7,1,spotify:track:0lx2cLdOt3piJbcaXIV74f,2020
Next Level,Next Level,aespa,2021-05-17,221573,74,0.488,0.82,0.852,5.94e-06,0.0907,-2.567,0.166,109.036,0.82,4,11,0,spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,2021
Rollin',Rollin',Brave Girls,2017-03-07,197693,0,0.0312,0.69,0.878,0.0,0.188,-3.908,0.0917,124.948,0.548,4,1,1,spotify:track:2VJOpzv5sBpstCX9venJr5,2017
dimple,Love Yourself 承 'Her',BTS,2017-09-18,196776,0,0.142,0.612,0.844,0.0,0.287,-4.694,0.0756,134.868,0.653,4,5,0,spotify:track:3ryjLm3oupIjJFGc39naNi,2017
Fall in You,"True Beauty (Original Television Soundtrack), Part. 6",HA SUNG WOON,2021-01-21,226764,53,0.527,0.416,0.364,0.0,0.189,-8.251,0.0313,134.677,0.204,4,3,1,spotify:track:0LE7qfUeJLORKEVurAvy6u,2021
Hope World,Hope World,j-hope,2018-03-02,204930,0,0.0138,0.706,0.896,0.0,0.595,-4.456,0.16,117.038,0.767,4,1,1,spotify:track:3xngVLz4NYEshyX3aRRXgf,2018
If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),JP Saxe,2019-10-17,208687,79,0.866,0.464,0.473,0.0,0.109,-10.086,0.129,75.801,0.604,4,1,1,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,2019
Jamais Vu,MAP OF THE SOUL : PERSONA,BTS,2019-04-12,227275,0,0.226,0.608,0.47,0.0,0.0963,-6.73,0.0428,81.0,0.241,4,8,1,spotify:track:0eeeyCAGnGZInPtpkdYiPa,2019
My Beauty,Extraordinary You (Original Television Soundtrack),Various Artists,2019-11-20,231640,0,0.259,0.628,0.915,0.0,0.205,-2.333,0.0288,101.997,0.728,4,8,1,spotify:track:1b77p3rYajfWgZOSDvuVBm,2019
you broke me first,you broke me first,Tate McRae,2020-04-17,169265,86,0.785,0.667,0.373,0.0,0.0906,-9.389,0.05,124.148,0.0823,4,4,1,spotify:track:45bE4HXI0AwGZXfZtMp8JR,2020
positions,Positions,Ariana Grande,2020-10-30,172324,83,0.468,0.737,0.802,0.0,0.0931,-4.771,0.0878,144.015,0.682,4,0,1,spotify:track:35mvY5S1H3J2QZyna3TFe0,2020
My Time,MAP OF THE SOUL : 7,BTS,2020-02-21,234457,1,0.151,0.674,0.64,0.0,0.0925,-5.139,0.0339,99.908,0.664,4,0,0,spotify:track:4vTgx6h4seHvkuFh84JXYP,2020
Feeling,Extraordinary You Pt.1 (Original Television Soundtrack),APRIL,2019-10-02,187853,4,0.0758,0.785,0.672,2.84e-05,0.107,-4.952,0.0324,125.003,0.961,4,5,1,spotify:track:6AwCOL4f2R8KVSNpomNmqy,2019
Beautiful Mistakes (feat. Megan Thee Stallion),Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,2021-03-03,227395,28,0.0377,0.713,0.676,0.0,0.154,-5.483,0.027,99.048,0.721,4,10,1,spotify:track:6fRxMU4LWwyaSSowV441IU,2021
Why Why Why,Why Why Why,iKON,2021-03-03,206856,53,0.172,0.749,0.634,0.0,0.109,-5.964,0.0595,123.997,0.274,4,0,0,spotify:track:0br4r9VlPdofrWXxPorlYd,2021
Spring Day,You Never Walk Alone,BTS,2017-02-13,274097,0,0.0063,0.539,0.846,1.68e-06,0.13,-3.192,0.0354,106.992,0.46,4,8,1,spotify:track:0WNGsQ1oAuHzNTk8jivBKW,2017
Why Not?,[12:00],LOONA,2020-10-19,205520,52,0.0991,0.805,0.933,0.000956,0.0618,-0.837,0.111,128.013,0.441,4,2,1,spotify:track:227y7s5IZ5TWN17Pkte5tc,2020
Back Door,IN LIFE,Stray Kids,2020-09-14,189286,0,0.157,0.82,0.842,0.0,0.112,-3.853,0.272,107.952,0.653,4,7,1,spotify:track:7I0vl97TYZW86qYdgcD1qu,2020
After School,We play,Weeekly,2021-03-17,205373,70,0.00719,0.634,0.928,2.55e-06,0.0626,-1.609,0.0514,164.007,0.738,4,1,1,spotify:track:52CBUrIdyf8tbZaUY9iawE,2021
Blood Sweat & Tears,Wings,BTS,2016-10-10,217051,0,0.0244,0.583,0.885,0.0,0.357,-3.571,0.106,92.959,0.601,4,0,0,spotify:track:5RGf8qn1TBWVplLyyKUsuV,2016
Fireworks (I'm The One),ZERO : FEVER Part.2,ATEEZ,2021-03-01,209574,64,0.0419,0.724,0.904,4.79e-06,0.163,-3.815,0.0872,130.036,0.728,4,0,1,spotify:track:0rNLaGUleZ91DXMxmZNq5v,2021
OK Not To Be OK,OK Not To Be OK,Marshmello,2020-09-10,159862,68,0.0172,0.743,0.837,0.0,0.0743,-5.025,0.0649,103.072,0.263,4,1,0,spotify:track:0zzVTGyRrWpQu8Fr28NRAv,2020
Secret Story of the Swan,Oneiric Diary,IZ*ONE,2020-06-15,192333,68,0.131,0.703,0.941,0.0,0.319,-0.995,0.0808,102.969,0.758,4,7,0,spotify:track:7G6WuVZuTbF6JcnA9wOvsD,2020
Magic Shop,Love Yourself 轉 'Tear',BTS,2018-05-18,275695,0,0.103,0.541,0.661,0.0,0.0779,-5.838,0.0889,149.926,0.285,4,1,1,spotify:track:22ryCgQttpV7oCrn7llGRu,2018
Remember That Night?,Remember That Night?,Sara Kays,2020-11-06,227186,79,0.585,0.679,0.61,9.51e-05,0.156,-10.936,0.0305,123.978,0.554,4,7,0,spotify:track:1nYzjrdVQ8RpF93M0jPFW7,2020
All I Wanna Do,EVERYTHING YOU WANTED,Jay Park,2016-10-20,209392,66,0.245,0.613,0.668,0.0,0.0735,-6.867,0.267,96.176,0.509,4,8,1,spotify:track:2PcJoVkfjcbvoqBxV1Nj7y,2016
Some,Red Diary Page.1,BOL4,2017-09-28,181373,74,0.417,0.659,0.799,0.0,0.0562,-2.849,0.0629,103.991,0.782,4,1,0,spotify:track:3jsYQw78lrxJA2ysnmOIf9,2017
Awake,Wings,BTS,2016-10-10,226160,0,0.023,0.357,0.498,1.99e-06,0.269,-6.589,0.0332,142.816,0.339,4,3,1,spotify:track:0UDCfleTgwihlnOUxbzokR,2016
Heart Problem,Heart Problem,Caroline Dare,2021-04-07,167507,36,0.154,0.648,0.598,0.000132,0.106,-6.751,0.0623,76.025,0.431,4,0,0,spotify:track:59tolr22QPXGEfykN5Y3lD,2021
Uh-Oh,Uh-Oh,(G)I-DLE,2019-06-26,207600,62,0.0586,0.781,0.814,0.0,0.118,-3.315,0.0648,92.037,0.782,4,11,0,spotify:track:1OBb2wZMXKNmtdyyejLIyL,2019
Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),Doja Cat,2021-04-09,208866,78,0.235,0.762,0.701,0.000158,0.123,-3.541,0.0286,110.968,0.742,4,8,1,spotify:track:748mdHapucXQri7IAO8yFK,2021
Go Go,Love Yourself 承 'Her',BTS,2017-09-18,235779,0,0.171,0.856,0.617,0.0,0.0857,-5.308,0.0841,136.082,0.759,4,10,0,spotify:track:5nq1uTNIR1cBR72T87viS0,2017
My Everything,NCT RESONANCE Pt. 2 - The 2nd Album,NCT,2020-11-23,221240,57,0.869,0.605,0.321,0.0,0.101,-7.742,0.0288,71.981,0.466,3,7,1,spotify:track:7M3iQdZrwF4dpMjEXFZWBo,2020
I Can Be Cool,I Can Be Cool,Amberlake,2020-07-09,200318,0,0.355,0.761,0.578,0.0,0.0966,-5.46,0.0698,89.02,0.453,4,6,1,spotify:track:4dicfL2XOGEvHMcXqnslr5,2020
Gone,R,ROSÉ,2021-03-12,207163,76,0.594,0.647,0.377,0.0,0.0768,-6.003,0.0375,79.936,0.653,4,6,1,spotify:track:2ayIgfvWo3SfYP2pVOr4pC,2021
Let Go,FACE YOURSELF,BTS,2018-04-04,299706,64,0.17,0.558,0.863,0.0,0.289,-3.53,0.178,173.908,0.388,4,4,1,spotify:track:1OqDvYVDhJyFZny7XlfIyZ,2018
Heat Waves,Dreamland,Glass Animals,2020-08-07,238805,90,0.44,0.761,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,0.531,4,11,1,spotify:track:3USxtqRwSYz57Ewm6wWRMp,2020
"눈,코,입 (Eyes, Nose, Lips)",RISE,TAEYANG,2014-06-03,229989,69,0.736,0.63,0.516,0.0,0.264,-5.759,0.0379,143.786,0.254,4,0,1,spotify:track:0lYtIvI7bO51PZSeK22Mbz,2014
LOVE% (feat. DAWN),A Blue not Blues,DEMIAN,2021-03-03,213493,37,0.0362,0.758,0.759,9.29e-06,0.101,-4.669,0.38,104.703,0.808,4,1,1,spotify:track:2bR7KFQESL278uZAc1vb4U,2021
