name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year
LOVE DIVE,LOVE DIVE,IVE,2022-04-05,177186,80,0.00379,0.703,0.709,5.43e-05,0.333,-4.169,0.0433,117.941,0.538,4,1,0,spotify:track:0Q5VnK2DYzRyfqQRJuUtvi,2022
Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),benny blanco,2022-08-05,172714,74,0.0185,0.762,0.861,0.0,0.264,-3.296,0.0955,120.048,0.955,4,0,1,spotify:track:0xzI1KAr0Yd9tv8jlIk3sn,2022
Hype Boy,NewJeans 1st EP 'New Jeans',NewJeans,2022-08-01,179026,84,0.268,0.593,0.935,0.0,0.286,-3.43,0.225,99.976,0.783,4,4,0,spotify:track:0a4MMyCrzT0En247IhqZbD,2022
INVU,INVU - The 3rd Album,TAEYEON,2022-02-14,204973,73,0.0911,0.599,0.816,2.17e-06,0.0961,-3.412,0.0556,106.962,0.399,4,11,0,spotify:track:7rXcCpIAoOUCydkVDMcoPV,2022
The Feels,Formula of Love: O+T=<3,TWICE,2021-11-12,198053,76,0.0899,0.808,0.903,0.0,0.0816,-2.179,0.0729,120.044,0.922,4,9,1,spotify:track:308Ir17KlNdlrbVLHWhlLe,2021
MORE,Jack In The Box,j-hope,2022-07-15,180022,72,0.00537,0.783,0.722,0.00209,0.105,-4.864,0.0357,97.031,0.306,4,2,1,spotify:track:7GARzfC1mwhDuk4t9WOACq,2022
BTBT (feat. DeVita),BTBT (feat. DeVita),B.I,2022-05-13,219549,66,0.321,0.763,0.663,0.0,0.115,-6.928,0.183,109.979,0.496,4,9,0,spotify:track:0FOBJ5PbwOe5XBY9y0bnhi,2022
Run BTS,Proof,BTS,2022-06-10,204939,80,0.0201,0.724,0.818,0.0,0.0358,-3.747,0.168,77.004,0.696,4,8,1,spotify:track:69xohKu8C1fsflYAiSNbwM,2022
Basics,BETWEEN 1&2,TWICE,2022-08-26,176973,65,0.254,0.778,0.8,0.0,0.139,-3.529,0.227,137.997,0.585,4,2,1,spotify:track:63mL1DdcSFfxVJ9XGnSRQz,2022
Safety Zone,Jack In The Box,j-hope,2022-07-15,165340,62,0.561,0.676,0.742,0.0,0.155,-5.017,0.162,77.071,0.694,4,8,1,spotify:track:00I41xsW6SunZDJ5fB8KAd,2022
POP!,IM NAYEON,NAYEON,2022-06-24,168106,76,0.0361,0.795,0.859,0.0,0.0321,-2.994,0.0542,96.986,0.356,4,2,1,spotify:track:3lOMJTQTd6J34faYwASc33,2022
ZOO,2021 Winter SMTOWN : SMCU EXPRESS,SMTOWN,2021-12-27,177413,68,0.127,0.823,0.923,0.0,0.0571,-2.875,0.158,122.922,0.629,4,9,1,spotify:track:7eVu7FI02cTicLEgVtUvwF,2021
WA DA DA,FIRST IMPACT,Kep1er,2022-01-03,183693,66,0.00122,0.785,0.907,3.11e-06,0.213,-2.657,0.0938,126.004,0.685,4,10,1,spotify:track:4gdiCHNbwugojBqr5Jt3pq,2022
Blue Side (Outro),Hope World,j-hope,2018-03-02,90539,62,0.0149,0.512,0.394,0.901,0.309,-10.202,0.0263,80.522,0.083,4,9,0,spotify:track:20zr2Oef3PVeGRxjmSF5CC,2018
Oh my god,I trust,(G)I-DLE,2020-04-06,195866,70,0.0358,0.794,0.762,1.41e-06,0.191,-3.525,0.0392,109.97,0.482,4,4,0,spotify:track:2DmRXiyn03tOqKgEJXlaiJ,2020
Trivia 起 : Just Dance,Love Yourself 結 'Answer',BTS,2018-08-24,225220,62,0.0929,0.723,0.906,0.0,0.0771,-4.777,0.281,125.023,0.393,4,1,0,spotify:track:4YDHRtzm0OGuieCTVQjVuk,2018
Trouble,BETWEEN 1&2,TWICE,2022-08-26,215400,55,0.0528,0.757,0.875,0.0,0.0427,-2.65,0.126,122.946,0.571,4,1,1,spotify:track:5L9eGmPwQnhIlJY1qDQ3OJ,2022
What if…,Jack In The Box,j-hope,2022-07-15,136063,60,0.00421,0.694,0.75,0.000553,0.0683,-4.16,0.0338,96.654,0.184,4,0,1,spotify:track:1fNwwml8UcKvhfM6YEVIRh,2022
MY BAG,I NEVER DIE,(G)I-DLE,2022-03-14,160520,73,0.0864,0.838,0.823,7.12e-05,0.156,-3.929,0.164,94.024,0.759,4,8,0,spotify:track:1t8sqIScEIP0B4bQzBuI2P,2022
FEVER,BORDER : CARNIVAL,ENHYPEN,2021-04-26,172106,78,0.0642,0.6,0.713,0.0,0.142,-5.079,0.0592,72.999,0.471,4,6,0,spotify:track:0UzymivvUH5s8z4PeWZJaK,2021
Brave,BETWEEN 1&2,TWICE,2022-08-26,189200,60,0.0778,0.639,0.884,0.0,0.178,-2.086,0.0483,131.963,0.663,4,7,1,spotify:track:2peoFPokM6eYAIwLm9IQ8E,2022
Chicken Noodle Soup (feat. Becky G),Chicken Noodle Soup (feat. Becky G),j-hope,2019-09-27,235497,67,0.00496,0.827,0.817,1.19e-05,0.294,-4.081,0.0953,97.008,0.167,4,2,1,spotify:track:2y6Ty2NPAsP84XJAtzLxuk,2019
Filter,MAP OF THE SOUL : 7,BTS,2020-02-21,180220,74,0.0224,0.779,0.762,0.0,0.121,-5.188,0.0631,110.043,0.859,4,10,0,spotify:track:4bZZVcgWWMWPBwzTTp642w,2020
DUMB DUMB,DUMB DUMB,JEON SOMI,2021-08-02,149213,55,0.0221,0.85,0.734,0.000179,0.0728,-6.415,0.0491,103.027,0.406,4,2,1,spotify:track:6dG2zPUOWXk3eMC7Hb3wh3,2021
I'm Your Girl ?,I'm Your Girl ?,KHAN,2018-05-23,183028,48,0.516,0.593,0.738,0.0,0.244,-4.783,0.0583,91.878,0.631,4,8,1,spotify:track:4HVl3GYOgAFulzLgS2vz9V,2018
Daydream (백일몽),Hope World,j-hope,2018-03-02,228759,65,0.00512,0.749,0.961,0.0,0.175,-6.518,0.0874,116.037,0.859,4,8,0,spotify:track:56sdcbPR74RxqmKVbQzJ8s,2018
Make A Wish (Birthday Song),NCT RESONANCE Pt. 1 - The 2nd Album,NCT,2020-10-12,229400,65,0.0632,0.732,0.795,0.0,0.0569,-2.263,0.1,100.954,0.693,4,8,1,spotify:track:1Q5SpQeocfNXefx76svqkl,2020
Gimme More,Blackout,Britney Spears,2007-10-25,251240,83,0.25,0.788,0.844,0.000678,0.0723,-3.131,0.0334,113.324,0.382,4,2,1,spotify:track:6ic8OlLUNEATToEFU3xmaH,2007
Going Dumb (with Stray Kids),Going Dumb,Alesso,2021-03-19,169506,64,0.153,0.834,0.651,0.0,0.146,-4.855,0.0595,121.978,0.49,4,6,0,spotify:track:3Ea1CNsTqBY4RtAESrBeNI,2021
Future,Jack In The Box,j-hope,2022-07-15,139308,63,0.0652,0.717,0.822,0.0,0.36,-5.249,0.0879,102.042,0.764,4,6,1,spotify:track:0Puudh380z6cOCgMaTNm7h,2022
FEARLESS,FEARLESS,LE SSERAFIM,2022-05-02,168437,73,0.0508,0.863,0.62,0.00324,0.129,-7.167,0.135,103.971,0.432,4,7,1,spotify:track:296nXCOv97WJNRWzIBQnoj,2022
0X1=LOVESONG (I Know I Love You) feat. Seori,The Chaos Chapter: FIGHT OR ESCAPE,TOMORROW X TOGETHER,2021-08-17,202203,57,0.0558,0.584,0.836,0.0,0.0663,-4.925,0.079,104.973,0.484,4,0,1,spotify:track:3lyibc1saJfWe5z7rTyWYO,2021
MANIAC,ODDINARY,Stray Kids,2022-03-18,182757,77,0.154,0.581,0.8,0.0,0.0697,-2.613,0.411,119.872,0.709,5,1,1,spotify:track:63irPUP3xB74fHdw1Aw9zR,2022
Dive with you (feat. eaJ),Dive with you (feat. eaJ),Seori,2021-08-22,218240,56,0.11,0.724,0.675,0.000232,0.0852,-6.487,0.148,94.027,0.544,4,0,1,spotify:track:5RqwjQWDwxQ3HTkOfXTrS6,2021
When We Were Kids,BETWEEN 1&2,TWICE,2022-08-26,189346,57,0.34,0.681,0.659,0.0,0.109,-5.143,0.0813,136.968,0.537,4,5,1,spotify:track:7uAKsykguOnXZSh0WpOW5z,2022
Pandora's Box,Jack In The Box,j-hope,2022-07-15,156291,63,0.198,0.785,0.807,0.0,0.326,-3.877,0.178,96.981,0.228,4,0,1,spotify:track:2On611HXKQAbaYkuc4NQAm,2022
I`m a B,Guilty Pleasure,HWASA,2021-11-24,167333,63,0.135,0.711,0.77,8.9e-06,0.18,-4.724,0.0826,139.968,0.927,4,10,0,spotify:track:1AToLLvWghQgiBFef1iGuR,2021
Pirate,Return of The Girl,EVERGLOW,2021-12-01,210013,62,0.00195,0.683,0.685,0.0,0.0582,-5.381,0.0425,129.993,0.381,4,7,1,spotify:track:0Vu5tjvXZX3qtzRiezxLi1,2021
FANCY,FANCY YOU,TWICE,2019-04-22,213880,75,0.0122,0.697,0.874,0.0,0.627,-2.15,0.0449,132.018,0.775,4,5,0,spotify:track:2qQpFbqqkLOGySgNK8wBXt,2019
LOCO,CRAZY IN LOVE,ITZY,2021-09-24,191462,74,0.0103,0.759,0.886,2.04e-05,0.342,-3.067,0.187,102.065,0.489,4,1,1,spotify:track:56Yxkm62GtEpnPyG7TvwLY,2021
Woman,Planet Her,Doja Cat,2021-06-25,172626,86,0.0888,0.824,0.764,0.00294,0.117,-4.175,0.0854,107.998,0.881,4,5,0,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,2021
Christmas Tree,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",V,2021-12-24,209946,77,0.699,0.437,0.384,2.33e-05,0.121,-8.384,0.042,139.009,0.181,4,5,1,spotify:track:186NCtNk1tUYS7c2DxgJ7O,2021
SCIENTIST,Formula of Love: O+T=<3,TWICE,2021-11-12,194600,67,0.0487,0.786,0.858,0.0,0.126,-3.74,0.0675,112.999,0.649,4,11,1,spotify:track:0BJMgVrnWIvgYsjq8KaPeh,2021
Bittersweet (feat. LeeHi),Bittersweet (feat. LeeHi),WONWOO,2021-05-28,174773,69,0.425,0.824,0.68,0.0,0.0849,-6.331,0.0425,110.077,0.772,4,10,0,spotify:track:347PJwH4XqRbeaKaIW9sX3,2021
Intro,Jack In The Box,j-hope,2022-07-15,58871,59,0.948,0.607,0.355,0.000281,0.706,-14.867,0.828,125.308,0.964,4,5,1,spotify:track:0M7ai1yfYyb4OlyRgdmtTK,2022
Bicycle,Querencia,CHUNG HA,2021-02-15,179156,57,0.006,0.625,0.903,0.0,0.235,-2.519,0.0594,145.97,0.825,4,4,1,spotify:track:7wDVvxMUdW5MtJUqFtuXUz,2021
Why Not?,[12:00],LOONA,2020-10-19,205520,52,0.0991,0.805,0.933,0.000956,0.0618,-0.837,0.111,128.013,0.441,4,2,1,spotify:track:227y7s5IZ5TWN17Pkte5tc,2020
LOST,I burn,(G)I-DLE,2021-01-11,181253,50,0.309,0.743,0.791,2.55e-06,0.119,-3.391,0.0359,123.004,0.637,4,8,0,spotify:track:2hONcl7rn6TCopbykEoyXH,2021
Harleys In Hawaii,Smile,Katy Perry,2020-08-28,185480,77,0.162,0.721,0.751,6.59e-06,0.118,-6.203,0.125,140.095,0.738,4,10,0,spotify:track:3B4etxytImrRKQgV3XHjnR,2020
BAD SAD AND MAD,Life is a Bi…,BIBI,2021-04-28,154988,63,0.545,0.746,0.558,0.00019,0.0904,-7.47,0.088,90.013,0.638,4,0,0,spotify:track:0zPbUxvYRlCGwruakkXPLI,2021
Trivia 轉 : Seesaw,Love Yourself 結 'Answer',BTS,2018-08-24,246334,68,0.179,0.707,0.791,0.0,0.102,-4.483,0.035,106.985,0.674,4,5,0,spotify:track:0mZI1NpihIVcho2f9MmqSW,2018
Sweet Night,ITAEWON CLASS (Original Television Soundtrack) Pt. 12,V,2020-03-13,214258,75,0.491,0.459,0.339,6.05e-06,0.0892,-7.961,0.0251,92.097,0.146,4,3,1,spotify:track:3Wno87vVBVbSVS2vUUFuKC,2020
Arson,Jack In The Box,j-hope,2022-07-15,159761,72,0.00813,0.938,0.798,7.03e-05,0.146,-3.998,0.103,99.992,0.265,4,1,1,spotify:track:2QWEMqQMJR1KDf6hDjJOs6,2022
LA DI DA,-77.82x-78.29,EVERGLOW,2020-09-21,210893,68,0.00108,0.477,0.85,0.0,0.0675,-1.486,0.0911,163.845,0.601,4,3,0,spotify:track:6mIjJONoUMvGPT9Kzrab3L,2020
Blue Flame,FEARLESS,LE SSERAFIM,2022-05-02,201894,68,0.0281,0.781,0.725,0.0,0.0761,-3.571,0.0452,112.045,0.765,4,4,0,spotify:track:37YoRLUu1qId0ewavgvnkG,2022
Lover Like Me,Lover Like Me,CL,2021-09-29,177845,41,0.00643,0.681,0.636,4.07e-06,0.227,-4.062,0.0639,157.976,0.459,4,1,1,spotify:track:33H4jpDv7tK6UxPukAiabA,2021
HIP,reality in BLACK,MAMAMOO,2019-11-14,195306,71,0.0376,0.782,0.731,3.15e-05,0.0956,-4.581,0.143,138.032,0.824,4,3,0,spotify:track:24nK8tW7Pt3Inh2utttuoG,2019
Secret Story of the Swan,Oneiric Diary,IZ*ONE,2020-06-15,192333,68,0.131,0.703,0.941,0.0,0.319,-0.995,0.0808,102.969,0.758,4,7,0,spotify:track:7G6WuVZuTbF6JcnA9wOvsD,2020
Love Shot,LOVE SHOT– The 5th Album Repackage,EXO,2018-12-13,200306,75,0.0702,0.689,0.678,0.0,0.0889,-4.287,0.119,145.883,0.335,4,5,0,spotify:track:0yB4jrSwN0bFtFRDR5vyMj,2018
PING PONG,1+1=1,HyunA&DAWN,2021-09-09,158253,63,0.0122,0.855,0.87,0.000675,0.0202,-2.059,0.0826,103.028,0.863,4,10,0,spotify:track:0Z99Xe1lGBmq60RwJ5YU18,2021
MOON,I burn,(G)I-DLE,2021-01-11,200400,54,0.135,0.755,0.641,1.41e-05,0.127,-4.816,0.0363,95.963,0.546,4,9,0,spotify:track:3uOeutrLztSX6lU0b0et3B,2021
On the Low,Places Like Home,Justin Park,2018-12-07,181379,59,0.203,0.68,0.53,0.0,0.115,-6.854,0.209,87.008,0.398,4,0,0,spotify:track:4MIKclDDgZgzuaATP5yOjW,2018
Dis-ease,BE,BTS,2020-11-20,239722,65,0.0132,0.731,0.845,0.0,0.0782,-5.352,0.132,101.085,0.484,4,8,1,spotify:track:0hxeouHqP3qzpTHerA7ha2,2020
Hope World,Hope World,j-hope,2018-03-02,204930,63,0.0138,0.706,0.895,0.0,0.595,-4.456,0.16,117.007,0.771,4,1,1,spotify:track:5UMPPsXaGbR1qtzcnEtTpM,2018
Next Level,Next Level,aespa,2021-05-17,221573,74,0.488,0.82,0.852,5.94e-06,0.0907,-2.567,0.166,109.036,0.82,4,11,0,spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,2021
Step Back,Step Back,GOT the beat,2022-01-03,228613,70,0.0205,0.636,0.81,1.04e-05,0.596,-2.035,0.101,161.897,0.611,4,1,1,spotify:track:3LCwQoTrdQgHsGJE5gGVqx,2022
ELEVEN,ELEVEN,IVE,2021-12-01,178453,76,0.0617,0.828,0.731,0.0,0.048,-3.033,0.111,119.978,0.587,4,9,1,spotify:track:7n2FZQsaLb7ZRfRPfEeIvr,2021
Butterfly,The Most Beautiful Moment in Life Pt.2,BTS,2015-11-30,238861,71,0.0149,0.461,0.776,0.0,0.12,-4.498,0.0565,149.985,0.291,4,6,1,spotify:track:3bjg5cbmuwDoS7e2dAWyRG,2015
Gone,BETWEEN 1&2,TWICE,2022-08-26,195000,56,0.327,0.716,0.799,0.0,0.0576,-3.853,0.0755,159.886,0.836,4,5,0,spotify:track:0tTotZHPsxyjW3jqNJ1td2,2022
I'm Not Cool,I'm Not Cool,HyunA,2021-01-28,174173,63,0.0161,0.883,0.845,0.00157,0.29,-2.069,0.0585,116.004,0.656,4,11,1,spotify:track:5iIpbD34k4wnuRMZDNnuWf,2021
Drunk-Dazed,BORDER : CARNIVAL,ENHYPEN,2021-04-26,193260,78,0.000707,0.599,0.869,0.0,0.0911,-5.174,0.0618,132.889,0.453,4,5,0,spotify:track:1wcr8DjnN59Awev8nnKpQ4,2021
MOMMAE,Worldwide,Jay Park,2015-11-05,204991,70,0.226,0.694,0.691,0.0,0.104,-4.791,0.287,93.91,0.678,4,0,1,spotify:track:1LNlfvPQmB0cqYJQQskZ8x,2015
Maria,María,HWASA,2020-06-29,199026,73,0.238,0.658,0.749,2.03e-06,0.272,-2.967,0.0634,128.909,0.442,4,9,0,spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK,2020
Love Talk - English Version,Love Talk (English Version),WayV,2019-11-05,232150,71,0.142,0.751,0.719,0.0,0.148,-5.198,0.0373,98.01,0.437,4,6,0,spotify:track:2e3cJdJ8xWwydl8JIYlCqB,2019
FIREWORK,MORE & MORE,TWICE,2020-06-01,193466,50,0.115,0.7,0.92,2.93e-06,0.701,-1.532,0.0536,108.006,0.685,4,10,0,spotify:track:5NhDDt5Zy8yGOECN3PLRdE,2020
Music Box : Reflection,Jack In The Box,j-hope,2022-07-15,70546,58,0.0532,0.75,0.708,0.78,0.0974,-8.211,0.0724,87.996,0.116,4,8,1,spotify:track:0PJSXtjkdTjJzZAMyNus02,2022
Outro : Ego,MAP OF THE SOUL : 7,BTS,2020-02-21,196198,63,0.0121,0.808,0.903,0.000248,0.0993,-3.106,0.0957,116.988,0.473,4,0,1,spotify:track:2LVw2bIK99go1NdD77dUCW,2020
3:00 AM,Our Love,Finding Hope,2017-10-27,201951,64,0.563,0.55,0.147,0.00102,0.286,-18.675,0.0404,81.991,0.0346,4,0,0,spotify:track:1A9BHea7H07pDnwFpM1yWG,2017
Feel Special,Feel Special,TWICE,2019-09-23,206866,73,0.0296,0.708,0.959,0.00188,0.107,-1.338,0.0604,128.981,0.644,4,1,1,spotify:track:3Hz3tTQwOdM6XkA0ALB2G9,2019
so far away (Feat. SURAN),Agust D,Agust D,2016-08-16,358270,64,0.0093,0.482,0.828,0.0,0.325,-4.501,0.104,93.892,0.274,4,11,0,spotify:track:2FviiM1DSKfJSRxMV5TD9w,2016
Know me,Know me,GEMINI,2021-02-06,214613,62,0.132,0.767,0.631,1.81e-05,0.127,-6.052,0.0288,94.99,0.675,4,5,0,spotify:track:5bvVA6idKl1R38C5G4tuxC,2021
Polaroid Love,DIMENSION : ANSWER,ENHYPEN,2022-01-10,184601,78,0.458,0.738,0.67,0.0,0.361,-3.766,0.0439,138.055,0.651,4,7,0,spotify:track:5elW2CKSoqjYoJ32AGDxf1,2022
Look Here,Dark & Wild,BTS,2014-08-20,218887,60,0.0418,0.863,0.854,0.00152,0.0551,-4.564,0.0893,119.996,0.784,4,4,0,spotify:track:0x4cMbCLC6L7aJQs3EiPaZ,2014
긴 밤 (feat. GIRIBOY),긴 밤 (feat. GIRIBOY),Seori,2021-06-10,210853,61,0.624,0.722,0.514,0.0,0.3,-5.709,0.0487,129.997,0.59,4,1,0,spotify:track:5YAO57ujV1cs5eubzyOL1E,2021
STOP,Jack In The Box,j-hope,2022-07-15,122211,60,0.0897,0.881,0.826,0.366,0.101,-5.111,0.157,99.98,0.796,4,4,1,spotify:track:1XIIvx9S19CZVc7eow7EX7,2022
LOVE COUNTDOWN (Feat. Wonstein),IM NAYEON,NAYEON,2022-06-24,197613,68,0.242,0.693,0.844,0.0,0.0618,-2.481,0.192,159.937,0.862,4,11,0,spotify:track:0GnydTKmczMoKOEl1D4URI,2022
Dream of You (with R3HAB),Querencia,CHUNG HA,2021-02-15,192735,58,0.0347,0.659,0.738,2.26e-06,0.114,-3.894,0.0659,117.081,0.615,4,5,0,spotify:track:1d8Arh7PushRWWJRs41rSa,2021
EMPIRE,EMPIRE,WENGIE,2019-10-18,182666,48,0.0375,0.73,0.83,0.0,0.306,-3.001,0.0629,90.03,0.533,4,5,1,spotify:track:6DfcCK3nYr7Fxl2af3iqRB,2019
Interlude : Shadow,MAP OF THE SOUL : 7,BTS,2020-02-21,259821,63,0.115,0.384,0.798,0.0,0.181,-6.439,0.434,149.854,0.146,4,9,0,spotify:track:7om4LRoSct9hiMPo0fPn7m,2020
Not Shy,Not Shy,ITZY,2020-08-17,177728,70,0.155,0.776,0.911,2.59e-06,0.268,-3.08,0.131,101.027,0.56,4,2,0,spotify:track:1ehags7lQMM1qX94VJkoaf,2020
